1720422022 0 1 0 0 0
1720430935 0 2 0 0 0
1720431427 0 3 0 0 0
1720432258 0 4 0 0 0
1720439144 0 5 0 0 0
1720441580 0 5 0 0 1
1720441763 0 5 0 0 2
1720441874 0 6 0 0 2
1720442057 0 7 0 0 2
1720442385 0 8 0 0 2
1720443811 0 9 0 0 2
1720443882 0 10 0 0 2
1720449705 0 11 0 0 2
1720449756 0 12 0 0 2
1720450644 0 13 0 0 2
1720506189 0 14 0 0 2
1720506521 0 15 0 0 2
1720507029 0 16 0 0 2
1720510532 0 17 0 0 2
1720514277 0 18 0 0 2
1720534321 0 19 0 0 2
1720685558 0 20 0 0 2
1720685764 0 21 0 0 2
1720686633 0 22 0 0 2
1720687237 0 23 0 0 2
1720689054 0 24 0 0 2
1720689575 0 25 0 0 2
1720943149 0 26 0 0 2
1720943327 0 27 0 0 2
1720943471 0 28 0 0 2
1720944986 0 29 0 0 2
1720961956 0 30 0 0 2
1721208504 0 31 0 0 2
1721209348 0 32 0 0 2
1721267492 0 33 0 0 2
1721273155 0 34 0 0 2
1721273780 0 35 0 0 2
1721287724 0 36 0 0 2
1721288564 0 37 0 0 2
1721291343 0 38 0 0 2
1721302925 0 39 0 0 2
1721307547 0 40 0 0 2
1721354668 0 41 0 0 2
1721355206 0 42 0 0 2
1721358507 0 43 0 0 2
1721361235 0 44 0 0 2
1721361717 0 45 0 0 2
1721363800 0 46 0 0 2
1721364319 0 47 0 0 2
1721364364 0 48 0 0 2
1721365761 0 49 0 0 2
1721365897 0 50 0 0 2
1721366257 0 51 0 0 2
1721367943 0 52 0 0 2
1721368624 0 53 0 0 2
1721370751 0 54 0 0 2
1721372830 0 55 0 0 2
1721613373 0 56 0 0 2
1721613843 0 57 0 0 2
1721614049 0 58 0 0 2
1721614632 0 59 0 0 2
1721615473 0 61 0 0 2
1725773889 0 61 0 1 2
1725778191 0 61 0 2 2
1725778396 0 61 0 3 2
1725778630 0 61 0 4 2
1725779247 0 61 0 5 2
1750904336 1 61 0 5 2
